25,2,0,0.0000,24.1000,31.9100,27.2857
2,0,0,0.0000,23.6400,31.6600,26.6143
4,1,0,0.0000,23.4000,30.6400,26.0857
2,2,0,0.0000,23.2200,30.6700,26.2143
5,0,0,0.0000,23.7100,31.0800,26.8143
3,0,0,0.0000,23.3300,30.9000,26.8714
2,1,0,0.0000,23.1400,31.7000,27.6429
3,0,0,0.0143,24.3800,31.8400,27.2571
1,0,0,0.0000,24.7800,32.0400,27.8714
2,1,0,0.0000,24.9800,31.7600,27.6429
2,0,0,0.0000,25.1700,31.2700,27.3714
2,0,0,0.0000,25.3000,30.9800,27.2429
0,0,0,0.0000,26.0000,31.3800,27.7571
1,0,0,0.3571,25.7400,31.6400,27.7429
0,0,0,0.3714,26.5000,32.0800,28.3143
2,1,0,5.3857,26.1500,31.3800,28.2429
0,1,0,7.5014,25.5300,31.6600,27.9857
2,0,0,2.1871,25.9600,32.3600,28.6286
2,1,0,1.5857,26.6100,31.7700,28.6857
2,1,0,16.6429,24.8000,31.4400,28.5000
2,0,0,15.4729,25.2400,31.1700,27.9571
1,1,0,6.2300,25.0600,30.9300,27.8143
1,0,0,3.2157,26.1500,33.5000,29.2143
1,2,0,0.1714,25.5200,32.4100,29.3286
4,1,0,2.4857,26.6300,33.1100,29.3143
4,1,0,7.5157,25.9600,32.5400,28.7000
5,0,0,1.9429,26.4600,32.9000,29.4000
3,1,0,1.0000,26.1400,31.9800,28.5571
2,0,0,5.4871,25.8300,32.1300,28.6000
3,2,0,10.3014,25.0700,31.8400,28.2429
3,1,0,0.7571,26.1500,32.9400,29.1571
4,0,0,2.2429,26.3800,31.7800,28.3857
5,1,0,24.2000,24.8000,32.1400,28.2000
4,1,0,4.9286,25.3500,31.4700,28.0857
2,0,0,7.2571,24.2700,31.2100,27.7000
0,0,0,0.6286,24.9000,31.9800,28.2571
3,0,0,34.9714,24.7800,32.7700,28.6571
3,0,0,3.2571,25.1500,31.3300,28.4143
3,0,0,0.1571,26.1600,32.2700,28.6400
4,0,0,4.5157,25.1600,31.2300,28.2200
2,1,0,2.3429,25.6600,30.9700,27.9429
11,0,0,9.9571,25.6100,31.1800,28.3143
5,3,0,41.5171,24.5400,30.8300,27.0714
8,3,0,34.9743,23.7400,30.0300,26.7571
7,2,0,7.4857,25.3100,30.7800,27.7429
16,1,0,1.2857,25.6300,32.2600,28.5286
11,4,0,1.7714,25.8600,32.2300,28.2714
15,2,0,0.0000,25.1000,31.9400,27.9857
15,1,0,0.0000,24.4700,31.1000,27.3286
0,0,0,0.0000,24.8000,31.0100,27.5571
2,0,0,0.7429,24.2400,31.2000,27.2429
2,0,0,0.0000,24.6800,31.3600,27.5571
10,1,0,0.0000,23.7600,30.8000,26.9143
11,0,0,0.0000,23.0600,30.1800,26.2286
11,2,0,0.0000,23.6700,30.9800,26.8714
15,5,0,0.0000,23.4800,31.2000,26.6286
14,3,0,0.0000,23.3700,30.3600,26.1286
16,1,0,0.0000,23.2700,30.9800,26.7571
12,1,0,0.0000,24.2100,31.2000,27.1000
14,2,0,0.0571,23.6400,31.8600,26.9857
15,3,0,0.0000,23.8800,30.8800,26.7429
16,1,0,0.0000,23.8200,31.2000,26.8000
12,1,0,0.0000,23.9700,31.0300,26.7286
11,1,0,0.0000,24.3300,31.9100,27.0857
10,1,0,0.0000,24.6000,31.8400,27.1143
15,0,0,0.0000,24.7700,31.8100,27.5286
7,3,0,0.0000,25.2300,32.7100,27.9000
16,2,0,0.0000,25.7000,32.0700,28.1000
7,1,0,0.0000,25.9700,31.1800,27.6857
11,0,0,1.5429,25.9700,31.5800,28.1833
8,0,0,5.2857,26.3300,32.5300,28.4714
5,1,0,0.7143,26.4700,32.2400,28.5143
13,1,0,5.3871,25.5100,31.1800,27.7429
10,4,0,3.6000,25.5600,31.5000,28.2286
11,0,0,1.2714,26.4100,33.0400,29.3143
14,1,0,1.5314,25.7000,32.0600,28.6286
14,1,0,0.6143,26.1400,32.4100,28.9286
13,0,0,0.7143,25.8100,31.4100,28.4000
9,1,0,4.9571,25.5500,32.4400,28.2000
17,0,0,0.6429,25.8100,32.0300,28.3571
9,0,0,2.7571,25.1400,31.9600,28.0429
13,1,0,2.4286,25.9200,33.2700,28.7429
8,2,0,1.5000,25.9700,32.3300,28.4286
9,3,0,3.5857,26.7800,33.5300,29.3429
11,1,0,17.2157,24.4000,31.0800,28.1833
9,2,0,9.2314,24.7600,31.4100,27.9857
13,4,0,1.6429,25.0600,31.5300,28.2429
10,2,0,1.0000,26.1300,32.4400,28.9571
7,4,0,3.6714,25.9100,33.0000,29.4857
7,1,0,8.3743,25.1600,31.1800,27.7571
9,3,0,3.9586,25.1800,31.7700,28.5000
8,3,0,3.5443,25.6400,31.6400,28.3286
16,1,0,1.0714,25.1300,31.2700,27.6857
14,0,0,2.8157,25.1700,31.7600,28.4143
9,1,0,7.9443,26.1300,32.0000,28.4571
9,0,0,4.8857,26.1700,32.2000,28.6143
14,1,0,11.0886,24.8700,30.8100,27.4857
16,1,0,0.0000,26.1100,32.0800,28.8000
9,1,0,21.8314,25.3800,30.9400,27.5714
9,1,0,10.7729,24.3600,29.9300,26.7000
9,0,0,0.4871,25.5400,31.7700,28.2000
15,0,0,0.0000,25.1100,31.5600,27.7857
8,3,0,0.0000,24.3700,31.5700,27.1857
12,3,0,0.0000,23.6800,31.2400,27.0000
8,7,0,0.0000,23.3100,30.6600,26.4286
19,0,0,0.0000,24.2600,31.4600,27.1286
19,0,0,0.0000,23.3000,30.7400,26.6143
17,1,0,0.0000,24.6800,30.2100,26.8286
20,1,0,0.0000,24.0300,31.2700,26.9286
7,0,0,0.0000,24.8300,31.5700,27.2143
15,0,0,0.0000,23.8400,30.6700,26.5429
15,0,0,0.0000,24.2400,30.7000,26.9429
11,0,0,0.0000,24.2300,30.3600,26.6857
6,0,0,0.2571,24.6300,30.8800,26.7000
3,0,0,0.0000,23.1800,30.1000,25.9857
4,0,0,0.0000,23.9200,30.3100,26.7286
2,0,0,0.0000,24.8600,30.7800,27.3000
1,0,0,0.0000,25.1100,31.3700,27.8571
1,0,0,0.0000,25.5100,31.3000,27.7000
4,1,0,0.0000,25.3800,31.1300,27.7714
3,0,0,0.0143,25.6200,31.8100,28.1143
5,0,0,6.4014,25.2600,31.1000,27.5571
1,0,0,0.6000,25.8100,31.3600,28.7000
4,1,0,0.2143,26.1700,31.5800,28.4286
0,1,0,0.0000,26.2400,31.8400,28.9571
3,0,0,0.1286,26.2700,32.3300,29.4286
0,0,0,3.9586,26.4700,32.5700,29.1571
2,1,0,3.6714,26.3400,31.2100,28.4000
1,0,0,0.9143,26.0000,32.0100,29.2143
3,1,0,2.7857,25.9800,31.8100,28.6429
2,0,0,3.7600,26.0800,31.9700,28.6286
2,0,0,2.0857,26.1000,32.3600,28.8286
2,0,0,0.0000,26.1000,33.1400,29.2143
1,0,0,4.2143,26.1700,32.5600,29.1857
1,0,0,0.7714,26.4000,32.3800,28.7429
4,0,0,5.6429,26.2600,32.4300,28.8000
3,1,0,1.8286,26.7100,32.6400,29.0714
0,0,0,0.9286,26.6000,32.8300,29.5000
2,0,0,4.7443,26.7700,33.1800,29.5333
3,0,0,0.3286,26.0000,33.2000,29.4571
3,0,0,4.5600,26.7100,32.8100,29.4143
1,0,0,0.0000,25.6600,32.1700,28.8833
2,1,0,1.1871,26.8600,33.3800,29.7857
3,0,0,2.6171,26.3000,32.7300,29.1286
3,0,0,0.4143,26.6100,33.4400,29.6714
3,0,0,11.5571,25.9600,32.2100,28.9571
0,0,0,5.2571,25.3800,31.1700,28.1429
3,0,0,0.8286,26.1400,31.5600,28.4143
1,0,0,16.1000,25.0800,31.0300,28.2857
2,0,0,0.8429,26.3700,32.7300,29.0143
0,0,0,0.0286,27.2400,32.8300,29.2857
3,0,0,2.1143,26.4800,32.4100,28.8429
3,0,0,0.0000,25.5800,32.5700,28.5286
2,0,0,0.0000,25.2200,32.4300,28.3286
4,0,0,0.0000,24.2600,31.3800,27.4286
3,0,0,5.3143,25.4600,31.3100,28.1429
1,0,0,0.3286,25.1700,32.1600,27.6429
1,0,0,0.0000,24.3700,31.0700,27.1143
0,1,0,0.0000,24.2000,31.3100,27.0571
0,1,0,0.0000,24.5400,31.6800,27.6571
0,0,0,0.0000,24.9000,31.6400,27.4857
2,2,0,0.0000,24.4600,31.7100,27.3143
2,0,0,0.0000,25.0800,30.8400,27.5286
5,2,0,0.0000,25.9300,31.9300,27.7429
1,0,0,0.0000,25.8800,31.6700,28.2429
1,0,0,0.0000,26.7000,31.9400,28.5714
3,0,0,2.4857,26.6100,31.4400,28.7000
0,0,0,0.4429,26.6700,31.6700,28.7000
2,0,0,0.0571,26.0600,33.1300,28.8286
0,0,0,0.0714,26.4700,33.1600,28.6571
1,0,0,0.0000,26.1500,32.1300,28.4286
1,0,0,4.1857,26.3800,32.0300,28.6143
1,0,0,0.0714,27.4600,32.7000,29.3571
1,0,0,1.2714,27.4100,32.7400,29.3714
0,0,0,3.4714,25.8000,33.1100,29.1286
0,1,0,0.0000,26.7000,32.4800,28.8429
0,0,0,18.2429,26.7300,33.1100,29.3714
0,0,0,1.5571,26.4700,32.9000,29.3429
1,0,0,2.4571,26.6100,33.2100,29.1857
0,1,0,11.3857,25.9600,32.9300,28.7000
0,1,0,9.6571,25.7800,32.1100,28.6714
1,0,0,9.7571,25.1100,32.5300,28.7571
2,2,0,2.5571,25.6300,31.8800,28.7429
0,1,0,8.8857,26.1300,32.4400,28.8571
2,2,0,34.3857,24.5000,31.2100,27.7429
0,2,0,3.3714,25.7700,32.7700,29.0286
1,0,0,5.6143,26.3100,32.5600,28.9286
1,0,0,5.6143,26.2300,32.3600,28.6571
1,1,0,8.1286,24.9000,32.0000,28.1429
1,0,0,8.2286,25.1100,32.0300,28.3286
0,2,0,3.0143,26.2600,31.6300,28.5571
1,0,0,6.3000,25.0700,31.5000,28.7167
9,1,0,5.6857,24.9400,32.1100,28.4000
3,1,0,5.9714,25.4400,31.5100,28.4429
1,0,0,8.4714,25.1700,31.6800,28.3000
0,0,0,1.7286,25.9400,32.2000,28.7429
1,1,0,35.2857,24.9400,31.1600,27.6857
5,0,0,13.0143,26.4100,33.1600,29.1857
0,1,0,11.0714,24.7700,31.1800,27.9286
0,1,0,10.8429,25.8700,31.9800,28.5286
0,0,0,29.3333,24.8300,30.2400,26.7571
1,1,0,15.0429,24.7600,30.3000,27.1857
1,0,0,14.8571,24.5400,30.6700,27.0857
1,1,0,26.7571,24.9100,31.0300,27.0000
1,0,0,15.1286,24.2700,29.8800,26.2143
1,1,0,0.2857,24.9700,30.8300,27.3857
0,0,0,13.0143,24.7600,30.0700,27.2143
0,0,0,0.0000,24.7000,30.6400,27.2571
0,0,0,2.5000,25.0300,31.9700,27.7167
21,2,0,0.0000,24.1000,31.6700,27.0000
32,2,0,0.0000,24.2300,31.5800,27.3714
28,0,0,0.0000,24.3100,31.5800,27.0429
15,0,0,0.0000,24.0700,31.7300,27.1714
18,4,0,0.0000,23.5800,31.3400,26.7429
14,1,0,0.0000,23.6600,31.1400,26.7571
3,0,0,0.8443,24.5400,31.9400,27.1571
7,1,0,0.0000,23.6700,31.1800,26.8286
15,1,0,0.4286,24.0100,31.0400,26.5714
5,0,0,0.0000,24.4300,31.1700,26.8714
2,0,0,0.0000,24.3800,31.3100,27.0143
5,0,0,0.2571,24.2300,31.3700,27.1857
1,0,0,0.0000,25.9300,32.3000,28.5714
1,0,0,0.3900,25.8800,32.7400,27.9857
4,1,0,0.6743,25.4800,31.5000,27.8429
1,0,0,0.0429,25.1300,31.5400,27.5000
1,0,0,3.0157,25.5400,31.5400,28.1857
2,0,0,0.1143,26.2300,32.7600,28.6429
1,0,0,2.2443,26.5300,32.1000,28.6857
2,0,0,3.2000,24.8300,31.2000,28.1429
0,0,0,10.1871,26.2300,31.9800,28.7571
1,2,0,5.1857,25.0100,31.6300,28.4000
2,0,0,0.3857,26.3300,32.9000,29.4571
1,0,0,5.0000,26.5800,33.4300,29.4429
4,0,0,13.8714,25.9700,32.0300,28.4571
2,0,0,6.5714,25.9100,32.6300,29.3000
3,0,0,3.6286,25.5800,33.0000,29.3571
2,0,0,15.1000,25.3800,31.1800,27.9571
6,0,0,0.9286,26.5800,32.9400,29.1857
0,0,0,12.7857,25.6100,31.7600,28.4857
7,0,0,0.2857,26.0600,32.7300,29.3857
1,0,0,4.0571,26.2000,32.1700,29.4167
2,0,0,20.4143,24.9300,31.9800,28.4143
4,0,0,0.0286,25.7700,32.1000,28.8571
2,0,0,11.2429,25.9100,32.6700,29.0143
2,1,0,10.9286,25.3400,32.2000,28.8571
4,1,0,4.1000,26.0300,32.1600,28.5429
2,0,0,14.5286,25.5300,32.5000,28.6286
2,0,0,3.8286,25.9700,31.9700,28.5714
3,0,0,20.0429,25.4000,32.7400,29.1000
5,0,0,13.8857,25.0800,30.9000,27.8286
2,0,0,39.0714,23.5600,29.6300,26.5286
2,0,0,10.5429,25.0800,31.1800,27.7143
1,0,0,1.5143,25.2400,30.9600,27.9143
6,0,0,3.4714,25.9800,31.8400,28.6429
3,0,0,18.2571,24.8000,31.2700,27.9714
6,0,0,1.6143,25.1100,31.1100,27.9714
6,0,0,21.4714,24.9800,30.3000,27.1429
9,0,0,2.8857,25.2300,31.5400,27.4429
5,0,0,17.3000,25.0400,29.8800,26.6429
2,0,0,0.0000,24.3700,31.3400,27.4857
3,0,0,0.0000,24.0700,31.0000,26.8286
4,1,0,0.0000,24.0600,30.6800,26.7000
4,1,0,0.0000,23.6400,31.1000,26.7857
4,0,0,0.0000,23.1700,30.9600,26.3857
4,0,0,0.0000,22.7600,30.3700,26.1857
4,0,0,0.0000,23.1000,30.3400,26.2143
3,0,0,0.0000,23.7300,31.1800,26.7571
7,0,0,0.0000,23.0300,30.6300,26.1714
2,0,0,0.0000,23.0000,30.6600,26.3429
0,1,0,0.0000,23.3300,30.8300,26.5429
1,0,0,0.0000,24.3300,31.3600,27.0571
3,0,0,0.0000,24.1400,31.2000,27.0143
5,0,0,0.0000,24.2000,30.9000,26.7286
1,0,0,0.0000,25.6800,31.8400,27.8429
1,0,0,0.0000,26.2300,31.8600,28.2857
1,0,0,0.0000,26.0400,31.2300,27.8714
2,0,0,0.0000,25.5600,32.3100,28.3143
0,1,0,7.1143,26.2800,32.0700,28.7143
0,0,0,0.1167,26.7000,32.0800,28.7286
0,0,0,4.4143,26.4400,32.3000,29.0143
0,0,0,14.6857,25.6000,33.1000,29.3429
1,0,0,0.0714,26.4600,32.2100,29.2286
1,0,0,2.4667,27.2000,33.4800,29.9714
1,0,0,0.3571,27.1800,32.8700,29.7286
1,0,0,1.9286,25.5600,32.0600,28.7571
1,0,0,0.0286,26.8300,32.9300,29.6857
0,0,0,0.4714,26.3100,32.8600,29.2000
2,0,0,0.9571,26.0400,32.2000,28.2571
4,0,0,0.0714,25.6300,32.6700,28.7286
3,1,0,0.0429,26.5600,33.3600,29.3286
4,0,0,0.0000,26.5600,33.2800,29.4000
2,0,0,6.4143,26.1700,32.7400,28.6571
2,0,0,2.7714,25.7400,32.6700,28.8286
3,0,0,12.1571,26.0700,32.2000,28.4143
5,0,0,2.4286,25.1800,32.3300,28.2714
3,2,0,4.1143,25.5800,33.1800,29.3333
3,0,0,2.2857,25.7100,33.2100,29.1714
4,0,0,1.8143,26.4000,33.2700,29.0857
1,0,0,10.2571,25.1400,32.6700,29.0714
6,0,0,8.3571,26.5600,32.0600,28.7571
5,0,0,6.4286,25.7100,32.8100,28.8857
5,0,0,4.8143,25.8600,32.0000,28.5286
6,0,0,28.4571,24.7300,30.5600,27.7571
7,0,0,0.6571,25.8300,31.4000,28.3571
4,0,0,2.2571,25.6600,31.5400,28.4000
12,0,0,0.3857,26.5100,33.3300,28.8857
3,0,0,8.2143,25.6100,32.1800,28.4500
7,0,0,4.1000,25.4800,31.8600,28.4571
7,0,0,1.1143,26.2600,32.5300,28.6000
6,0,0,0.0000,25.8000,32.5700,28.4143
8,0,0,1.5429,25.7600,32.3300,28.3200
5,0,0,0.0000,24.9700,32.6800,27.9143
4,1,0,0.2857,25.3400,32.5000,27.9857
19,1,0,0.0000,24.2300,32.0000,27.4143
28,0,0,0.0000,23.4000,31.5700,26.8429
24,0,0,0.0000,22.8100,30.3100,26.0000
29,1,0,0.0000,23.6800,30.6700,26.0571
33,0,0,0.0000,23.6100,31.2300,26.5429
41,0,0,0.0000,24.8400,30.4100,26.8429
24,0,0,0.0000,24.2100,31.2400,27.0571
28,0,0,0.0000,24.2700,31.5400,27.1143
28,0,0,0.0000,25.4300,31.9800,27.7286
33,0,0,0.0000,26.0600,31.1600,27.6429
25,0,0,0.0000,26.2300,31.7700,28.0286
41,1,0,0.0000,26.0400,31.3000,27.9714
33,0,0,0.0000,26.6000,32.6100,28.4143
44,0,0,0.0167,26.2700,33.0100,28.7429
63,0,0,0.0000,26.1000,33.0200,28.6429
55,2,0,0.2286,26.2700,32.8000,28.6714
58,0,0,0.0000,26.3600,32.2000,28.4429
56,1,0,0.0500,26.2600,32.5800,28.8286
46,0,0,1.6429,26.1300,32.6600,28.8286
44,0,0,0.6143,26.6300,32.8700,28.8857
48,0,0,3.1714,26.3400,31.8000,28.3429
46,0,0,5.2286,25.2700,32.3600,28.7429
55,0,0,0.1000,26.8100,33.6000,30.0286
50,0,0,5.6714,26.2000,32.3400,28.5571
58,2,0,1.5000,26.2400,33.3700,29.3857
44,1,0,0.2429,26.7400,31.9100,28.7714
42,0,0,1.9143,26.5800,33.2600,29.1000
63,0,0,4.0571,25.8800,32.5800,29.0571
59,1,0,1.1429,26.2700,34.0800,29.1000
45,4,0,0.4000,25.7300,32.7600,28.9000
45,0,0,0.7286,25.9400,32.8800,28.9714
31,0,0,6.9143,24.8300,32.6100,28.7143
41,1,0,5.6429,24.9000,32.2300,28.5857
44,0,0,2.4857,26.1000,33.0400,28.9429
34,0,0,8.7000,24.9400,31.9300,28.3571
39,0,0,12.1857,25.1600,32.3100,28.4286
37,2,0,12.9429,25.1800,32.2100,28.6000
55,1,0,3.6429,25.6100,32.5100,29.2143
42,7,0,11.3429,26.7100,32.3700,28.7286
44,5,0,6.6833,24.7100,31.8100,28.1000
46,10,0,2.9000,25.5400,32.3300,28.8429
39,4,0,4.2857,25.2100,31.5700,28.0714
48,3,0,4.4857,25.6800,32.3100,28.5857
48,8,0,8.9857,26.1300,32.5000,28.2714
38,14,0,0.8457,25.4100,31.4300,28.0857
44,5,0,0.4000,26.5000,32.6300,29.0000
48,4,0,0.2143,26.2000,32.3600,28.5714
35,3,0,0.8014,25.5700,32.4400,28.3143
44,1,0,0.0000,25.5800,31.8600,28.1571
43,4,0,0.7714,24.9700,31.9400,27.7714
31,3,0,1.9857,24.7600,31.8300,27.6143
23,5,0,0.0000,23.9400,31.6700,27.2000
87,6,0,0.0000,24.4600,31.8300,27.5143
77,6,0,0.0000,24.1700,31.9700,27.5286
65,4,0,0.0000,23.4800,31.4300,26.9143
73,6,0,0.0000,24.4600,31.2000,26.8571
33,3,0,0.0000,23.7700,30.9400,26.7857
45,4,0,0.0000,23.5000,31.2300,26.7714
27,2,0,0.0000,24.6000,31.6700,27.5000
24,0,0,0.0000,23.8100,31.3700,26.7286
15,0,0,0.0000,24.2800,30.9100,26.8429
9,1,0,0.0000,25.2400,31.8300,27.3143
12,1,0,0.0000,25.0300,31.2000,27.2286
10,0,0,0.0000,25.1800,32.0700,27.5714
6,0,0,0.0000,25.6000,32.1300,27.7571
9,1,0,0.0000,24.9100,32.0600,27.4571
9,0,0,0.0000,25.6700,32.8200,28.6143
2,0,0,0.0000,25.4700,32.1800,27.8286
12,1,0,0.0286,26.2700,32.6100,28.3714
7,0,0,0.0000,26.8400,32.7400,28.8857
4,2,0,0.0000,26.6800,32.7000,29.9286
6,0,0,1.8286,26.7500,32.9300,29.5714
2,0,0,0.0000,26.7500,32.9000,29.5429
2,0,0,1.1014,26.3100,33.1400,28.8333
3,0,0,0.0000,26.9800,33.4600,29.9143
6,0,0,2.0900,27.0000,33.5600,29.6857
2,0,0,0.2757,26.7700,33.3600,29.6857
6,0,0,0.7171,26.4800,33.1300,29.0571
5,0,0,2.5714,25.7100,32.8700,28.7571
5,0,0,1.3286,26.3800,32.9800,28.7571
14,0,0,0.0286,26.7100,34.3100,29.4857
11,1,0,0.4571,27.0100,33.2700,29.6571
8,1,0,2.7014,26.2700,32.9400,29.1714
5,0,1,3.1900,25.5700,32.1300,28.7571
8,1,2,0.7857,26.2000,33.3800,29.2571
11,1,0,1.3171,26.1000,32.5700,28.7714
13,0,8,1.3743,25.4600,32.2700,28.9571
10,0,20,2.6571,26.1700,33.5600,29.0571
10,0,91,0.1014,26.8000,33.5300,29.5000
